mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
OS03T0797000-01	1284	840	1.1003	0.124011019421	0.971227437408023
OS02T0222100-01	2189	558	1.0928	0.112573324314	0.238463898388258
OS10T0559400-01	2446	795	0.6856	0.0351901173659	0.179580681493665
OS03T0713000-00	2024	1809	1.0013	0.123805055162	0.999936698432644
OS01T0555600-00	642	642	1.1788	0.126445709646	0.971329667816765
OS03T0599400-01	1917	1719	1.1701	0.127665199007	0.999917304789284
OS11T0201360-01	1974	1290	0.8204	0.0662152792411	0.987198576262556
OS12T0589400-01	2839	1434	1.2851	0.0897850296179	0.986787351767803
OS05T0191500-03	2056	630	1.2691	0.0965123940642	0.40984435842747
OS06T0130600-01	1564	996	1.0886	0.101581888088	0.976935109750733
OS01T0276300-01	953	726	1.2672	0.188820673356	0.99035008995164
OS12T0103000-01	2186	2001	0.862	0.0912177633595	0.999962074932564
OS10T0115500-00	1525	1032	0.9823	0.0828572828335	0.976253992624807
OS11T0438600-00	351	351	0.9528	0.144751559353	0.871885052103824
OS06T0256000-01	1474	1197	1.1079	0.0979158403255	0.996219070712206
OS11T0672200-01	608	390	1.176	0.132871822667	0.836290109620255
OS12T0472300-00	840	840	1.1652	0.103082877886	0.986257344225322
OS05T0106100-01	853	501	1.3494	0.140605444117	0.905348952869439
OS05T0447000-01	803	519	1.1741	0.11336076356	0.869427998682606
OS09T0121900-00	417	417	0.8566	0.0972346367052	0.8023214377479
OS04T0660400-03	1405	1044	1.0819	0.104079145412	0.989611707963983
OS10T0457000-02	1016	807	0.9472	0.0799279190466	0.951871075452881
OS09T0346500-04	1234	798	1.3064	0.0808771424714	0.939325997996519
OS01T0143100-01	1349	969	0.8927	0.0688852598622	0.964135234597828
OS03T0366900-01	1019	483	0.9945	0.147309919368	0.818154699470439
OS09T0434100-01	3349	888	0.8595	0.0692948950928	0.104408615165804
OS03T0267000-00	708	486	1.2888	0.135757313204	0.912092004181563
OS08T0383800-00	977	972	1.2512	0.115465066319	0.995178629609401
OS02T0173300-01	751	333	1.0809	-0.00448897611447	0.164231513783781
OS07T0634300-01	1431	777	1.214	0.165870499962	0.969937737332809
OS05T0569500-01	1121	774	1.1832	0.0777846557521	0.933592895847952
OS09T0444700-01	1645	738	1.2042	0.102647803912	0.824697943996304
OS05T0505900-01	1249	330	1.1562	0.141928347982	0.438083879287571
OS12T0528400-02	532	144	0.7239	-0.0308121820375	0.0308149497698862
OS12T0163300-01	1441	960	1.134	0.167353719772	0.99270245165379
OS07T0615000-01	1774	780	1.0387	0.0376965270493	0.579458908526458
OS06T0125500-01	3206	846	0.6281	0.0400659569285	0.0535714426992131
OS10T0532300-01	931	540	1.2579	0.23613122849	0.981148513621884
OS12T0473900-00	786	519	1.1942	0.108632088107	0.866865196707561
OS07T0573400-01	1772	1293	0.8888	0.110110937959	0.996553382352819
OS01T0874900-01	2347	1803	0.9295	0.0750490485928	0.999646491785657
OS05T0358400-02	1421	354	1.2142	0.0721096422666	0.167216485843816
OS09T0503000-01	621	141	1.234	0.176289896581	0.585101404423943
OS01T0894600-03	1083	132	0.7284	0.0419179613247	0.0265498216557069
OS01T0709500-01	2271	234	1.0304	0.00841568634982	0.00279274240385364
OS09T0334050-00	1526	291	0.9513	0.0083395173935	0.0238298912430533
OS10T0579500-01	686	285	1.1897	0.0680936581754	0.372462047240828
OS04T0505200-02	1351	921	1.1292	0.114584831753	0.980031481325963
OS01T0536501-00	2118	2118	0.806	0.0386134957461	0.999968065168304
OS01T0899387-00	242	135	0.5166	0.0786916747707	0.241689547350473
OS06T0201500-00	840	372	1.3344	0.14954633822	0.79637670839558
OS01T0964333-00	471	444	0.6893	0.0554194381116	0.650908723571417
OS05T0518750-01	769	378	1.1737	0.165344950325	0.846244001369131
OS01T0776600-03	1042	420	1.0588	0.118596662569	0.621276615091335
OS03T0363800-01	1157	732	0.9638	0.0721509351441	0.871270381157935
OS01T0906000-01	506	108	1.1055	-0.0290995934019	0.0354608158375287
OS08T0441400-02	579	372	1.1846	0.133086166541	0.826744023151695
OS10T0495300-03	957	534	1.0989	0.114064709884	0.831597594670477
OS01T0854800-01	2038	1638	1.269	0.124787865336	0.999793677037464
OS06T0161350-00	1376	393	0.8437	0.0131315160044	0.0737014413218881
OS01T0680700-03	1497	1221	1.2949	0.0997382841922	0.997324646510401
OS06T0281800-01	1379	1053	1.1247	0.0777067833104	0.986331545756718
OS10T0488400-01	849	399	1.2542	0.172730557046	0.868743452425734
OS09T0515500-01	2722	2151	1.057	0.0941806965612	0.999968832436555
OS12T0267200-01	2846	2514	0.7194	0.088370399349	0.999996849585572
OS01T0234200-00	1266	1266	1.2354	0.109462068975	0.999045400237472
OS07T0407700-04	1237	207	0.5141	0.180437408121	0.237702963396974
OS07T0637000-01	1778	1335	0.9841	0.0785218128217	0.99610569311081
OS09T0372400-01	1631	645	1.2871	0.118469168774	0.761718404628422
OS11T0475500-01	904	261	0.6541	0.167253337219	0.493362062796229
OS09T0507550-00	1034	546	1.2944	0.147893067942	0.906743336216107
OS01T0948400-02	1319	855	1.0993	0.130349021208	0.975104737939011
OS10T0574750-01	1899	486	1.2578	0.104182217006	0.257439230042824
OS03T0748200-01	1282	762	0.7603	0.0809850747153	0.861476113570818
OS02T0234800-01	1311	855	1.1107	0.128679681835	0.975124231654379
OS06T0573800-01	1630	1455	0.9802	0.115064246271	0.999453132853859
OS01T0666800-01	2987	2655	0.9407	0.095212796769	0.999999003078012
OS02T0559300-01	2954	2178	1.2708	0.133716760765	0.99998198656688
OS11T0152500-00	950	522	0.9992	0.0548506708278	0.599952644614923
OS04T0658100-01	2548	1287	0.7994	0.102222689196	0.972270885238711
OS05T0488900-01	1356	849	1.1834	0.120181821546	0.968726175534589
OS03T0426800-01	840	360	1.0161	0.0864288631863	0.471816510381223
OS01T0149750-00	3162	438	1.1292	0.152213563084	0.0230388475687726
OS02T0123500-01	1392	1128	1.1136	0.0965836357347	0.99441116048217
OS11T0572500-02	737	333	1.2827	0.0649242579305	0.446377759477639
OS06T0142700-01	886	465	1.1958	0.110832494159	0.773742487834288
OS06T0298000-00	1668	183	0.9575	0.0107000623568	0.00742683136844496
OS03T0774400-01	1871	327	1.2163	0.141897074965	0.155031372157152
OS10T0464300-00	555	555	1.3064	0.126936479534	0.958393077885327
OS03T0439500-04	1060	543	1.2928	0.050404833767	0.625126484825415
OS08T0169300-00	1057	804	0.8334	0.0318046002527	0.873333358920127
OS10T0567800-02	1263	1008	1.127	0.117078994138	0.992320214917408
OS05T0137000-01	1750	606	1.257	0.146999769403	0.735002621952921
OS02T0234200-01	2087	1482	1.1235	0.125263520273	0.999047848424121
OS11T0105800-01	1115	825	1.2671	0.103591853075	0.973382846705659
OS07T0635900-01	634	171	1.1662	0.100180930324	0.307964375518464
OS01T0290600-00	1489	1431	1.3064	0.111663086193	0.999625380195886
OS06T0156700-01	1439	1215	1.2258	0.152522714808	0.998944370410044
OS02T0107200-01	932	567	1.0385	0.0809118776783	0.786425988342295
OS10T0420332-00	1427	750	1.1762	0.16064817857	0.958354089478684
OS06T0579800-01	760	204	1.0181	0.0919525614639	0.24711031329196
OS05T0188300-01	609	396	1.3274	0.140269471368	0.874849092198132
OS11T0701000-01	1314	939	1.2101	0.116272670391	0.985703716107902
OS04T0611200-00	1080	1023	1.3064	0.119028612901	0.996382767267415
OS08T0543500-01	3880	3462	0.9302	0.0602328520114	0.999999980448616
OS10T0148800-01	2018	1497	0.9699	0.0780331565524	0.998149633472396
OS05T0512200-01	1667	1329	1.2356	0.118959406273	0.998751685949872
OS05T0102800-03	3454	2868	0.8862	0.0664150207173	0.99999910222014
OS12T0422800-01	1263	867	1.0499	0.0899447506586	0.959306369319062
OS05T0213100-00	1388	1284	1.1784	0.102858175641	0.998702825206496
OS01T0524500-01	1328	855	1.3064	0.144994900507	0.983517139158419
OS03T0284650-00	1056	1056	1.272	0.11692513177	0.997213103199362
OS02T0608100-02	1336	798	0.7947	0.0997770467995	0.913028475775654
OS02T0632950-00	1073	456	1.0728	0.131780191125	0.72272269587539
OS06T0717100-01	1645	1260	1.3122	0.10136997309	0.997363223449784
OS01T0589300-01	1717	903	1.1104	0.152903173343	0.971167437306232
OS03T0703000-03	1302	987	0.8681	0.0838454876816	0.977819030310329
OS11T0227600-02	2537	324	1.0972	0.0703993781385	0.00956663576238519
OS12T0489100-01	1834	1653	1.1852	0.0801790513331	0.999738905369636
OS06T0287200-00	2403	2403	0.6252	0.032402483845	0.999992149345744
OS03T0767900-01	1426	471	1.113	0.0800602388773	0.352525214102333
OS09T0368500-01	1584	1425	1.315	0.12076019818	0.999581483309788
OS03T0356700-02	1709	1218	1.1401	0.132796872722	0.997036594649578
OS07T0205900-02	1852	1776	0.9458	0.0857122782191	0.999888101124422
OS05T0581700-01	1298	831	1.3082	0.162730111262	0.986187932716376
OS04T0111301-00	357	264	0.6119	0.136984910672	0.676545509255846
OS03T0161600-01	1063	369	0.9842	0.174015660253	0.712522504170636
OS03T0268400-01	1472	1086	1.2978	0.0974156736151	0.992065438278494
OS07T0510400-02	1598	1449	1.3082	0.124766846339	0.999666610581565
OS03T0167550-01	2047	279	0.7354	0.084902089008	0.019229781757496
OS01T0155500-01	3037	2685	1.2882	0.141587869095	0.999999713158041
OS05T0583100-01	1728	1365	1.1327	0.10592081266	0.998526038546703
OS05T0124600-01	2490	1680	0.9501	0.0701258552344	0.998538208479345
OS02T0626600-00	2148	1857	1.3029	0.142124732286	0.999968385296675
OS01T0113300-01	2245	1980	0.9197	0.077970959754	0.999938222011034
OS05T0332600-01	1388	930	1.3316	0.106686164966	0.980743906250264
OS11T0104866-00	1737	1737	1.075	0.0811784714102	0.999887211910813
OS02T0749250-00	351	351	0.8639	0.0370566082932	0.496334387926217
OS02T0822900-01	3070	2601	1.2358	0.136422321544	0.999999288215491
OS04T0674700-01	1897	1677	1.3064	0.115339873484	0.999878404098837
OS11T0206300-01	5907	540	0.9606	0.0652519805272	1.55438707466026e-05
OS01T0390400-02	1753	942	1.1259	0.106015081443	0.95083133085157
OS10T0357700-01	1831	114	1.0174	0.0225422930562	0.00370919958019966
OS06T0620700-00	411	279	1.1531	0.0729758229705	0.532926946965882
OS02T0326000-02	1338	846	0.8631	0.0741648243985	0.914165173016825
OS07T0209201-00	2306	1017	1.31	0.132398774759	0.947408600405145
OS03T0767800-02	1031	633	1.2513	0.108498697351	0.907483593575608
OS12T0501400-01	982	678	1.0539	0.140612843783	0.958562465888696
OS04T0418800-01	1397	948	1.2727	0.0773868260367	0.970688959583383
OS01T0367300-02	1904	1236	1.117	0.0648933356847	0.986822961753987
OS06T0111500-02	1524	1221	1.2351	0.138526527546	0.998450622006913
OS01T0916300-02	1038	702	1.1067	0.0951059033961	0.922233057554585
OS02T0808350-00	1767	375	1.1608	0.0715663174625	0.0901276651072342
OS06T0179100-00	912	840	1.0492	0.131792105914	0.988892922321365
OS05T0440300-01	1468	1188	1.1207	0.0973533644255	0.995994436587804
OS02T0158500-00	1310	1179	1.3064	0.146432362315	0.998921565623488
OS09T0468600-00	783	456	1.1947	0.095772050372	0.757680342519134
OS03T0824350-01	2818	279	0.4737	-0.0666526646717	0.000182695507902571
OS05T0449250-00	354	354	1.048	0.103306128643	0.787654374720924
OS07T0541600-01	1464	390	0.9037	0.0208599212312	0.0706440609095264
OS09T0376900-01	3084	2634	1.0569	0.082509743716	0.999998331545035
OS10T0114500-01	1590	1026	1.1713	0.0965530455784	0.980578766084614
OS10T0467200-01	1622	1185	0.7846	0.0594821015439	0.984715400048072
OS04T0505066-01	2669	246	0.8902	0.054905223401	0.0023429124745324
OS11T0164200-00	1658	969	0.8919	0.0998175608234	0.956421360480345
OS08T0419000-01	948	630	1.2925	0.106525668736	0.921260977512825
OS12T0503101-00	672	51	0.7429	0.196948009582	0.350354217734572
OS01T0567200-01	1218	819	0.5416	0.118919284244	0.947878378825955
OS06T0160200-01	1416	1140	1.1071	0.13514654099	0.997213346381564
OS03T0183000-02	1574	1005	1.3036	0.16352837793	0.993688415755812
OS03T0358100-01	880	510	1.0497	0.0852265380911	0.739011438766865
OS05T0156401-00	369	78	1.0433	0.0678316102482	0.16557802058719
OS12T0197500-01	2177	1830	1.0788	0.106015909748	0.999903254227605
OS10T0516300-01	1807	1101	0.8907	0.0753597431507	0.967807077365297
OS04T0164900-01	1988	1434	0.8782	0.0460084305527	0.994551309447332
OS02T0791800-01	2321	1125	0.8443	0.0709868381391	0.905786074613774
OS01T0331900-02	986	552	1.0588	0.0795881152695	0.740277385900479
OS03T0121800-00	737	546	1.1386	0.160156878465	0.954650602444418
OS10T0521500-01	1511	1062	1.2596	0.148417425373	0.995408916407587
OS04T0504901-01	1496	285	1.3559	0.0715286608766	0.0968482052182147
OS12T0102200-01	1100	780	0.9193	0.119865134272	0.961682326311091
OS05T0317200-01	2747	2181	1.0688	0.0749637770163	0.999964469257669
OS02T0200300-01	2205	1263	1.335	0.12303961124	0.993465604679198
OS07T0117800-00	1308	1308	1.0141	0.0632851689949	0.997980940257884
OS08T0452200-01	1003	681	1.3346	0.0942495266199	0.929424771953711
OS07T0463600-00	1149	1083	1.2693	0.123738116505	0.997519295834775
OS09T0502200-01	1704	1443	1.3064	0.137594574027	0.99963797348667
OS08T0364900-00	1354	1059	1.3064	0.120916641137	0.995021062956294
OS05T0490200-01	1874	1155	0.9306	0.0653193237208	0.972192214523642
OS02T0653800-01	943	612	1.1759	0.11821565615	0.918069599714952
OS02T0632800-01	3256	1614	0.8996	0.0650510520461	0.982526011070997
OS09T0430701-00	537	537	0.5494	0.108114867032	0.881929707862606
OS01T0872201-00	1571	285	1.2276	0.17120180498	0.30656941627858
OS07T0415200-01	1103	690	1.2198	0.144379987381	0.959708733246894
OS07T0188800-01	1944	1605	1.2584	0.108779417376	0.999711853990654
OS10T0341700-04	1188	828	0.827	0.0595768000336	0.907979196584138
OS05T0163250-01	1847	1674	1.1505	0.0777637820093	0.999756324663566
OS05T0275600-01	1042	513	1.0726	0.0799493975189	0.64825711683401
OS02T0695200-01	1662	1023	1.2694	0.133460906632	0.988462777315251
OS01T0710800-01	1681	282	0.4914	0.0369612229775	0.0165195250742109
OS05T0176100-07	1097	570	1.0715	0.0888799196646	0.75097822269159
OS02T0651200-00	324	324	1.1646	0.198696454926	0.946891668262161
OS01T0183950-00	382	177	1.2082	0.207017147369	0.847178622724637
OS02T0190950-01	1136	117	0.6176	-0.121500688706	0.00115607917650542
OS02T0483000-00	591	156	1.0483	0.187544817929	0.636744611922169
OS05T0399100-02	1014	723	1.2221	0.120919317138	0.962788990674047
OS07T0615500-01	831	594	1.3002	0.206232760292	0.984640722900248
OS09T0503100-01	1217	1041	1.2672	0.140505145884	0.996904528536572
OS03T0619800-00	1548	1548	0.7365	0.0689688118177	0.999422848099871
OS01T0974300-01	3061	1257	0.8147	0.0732834054525	0.833178464777715
OS03T0188400-01	1312	990	1.2516	0.177604316521	0.996831234489497
OS07T0117200-00	1515	1515	0.9915	0.0721670146269	0.99947544311245
OS02T0695700-01	571	270	1.2488	0.105056129224	0.578609438358941
OS05T0269000-01	1448	288	0.4097	-0.0128031355541	0.0119599783732621
OS08T0250700-01	903	633	1.2613	0.115633017246	0.938137571827444
OS03T0810900-01	3509	2463	0.8573	0.0856630821029	0.999978624732975
OS08T0481000-01	1960	1692	1.162	0.0897705961221	0.999778895803359
OS11T0163800-01	1854	1260	1.3082	0.1440517627	0.997911215358303
OS02T0596200-01	1686	1350	1.3002	0.128032417047	0.999114391626309
OS01T0850700-02	2033	1680	1.35	0.116638460622	0.999846093811468
OS03T0348500-00	510	510	0.8655	0.0724368823394	0.821999387132115
OS06T0683000-03	1617	1290	1.1917	0.150112908145	0.999067164360462
OS08T0460700-01	2618	273	1.1522	0.0816087074766	0.00662684142232709
OS10T0507500-00	829	753	1.0586	0.160960573623	0.988767646789542
OS03T0799900-01	2660	804	0.9594	0.0868435074834	0.307179463549605
OS10T0411600-01	1645	405	0.9876	0.0600323992555	0.105989174500778
OS02T0688500-01	1565	1065	0.6799	0.0182091634412	0.924459333273948
OS06T0208951-00	1365	162	1.2258	0.168410122886	0.199052477637836
OS02T0492600-00	1496	360	0.7947	0.0906063452332	0.14156421980586
OS01T0316600-01	2194	354	0.8509	0.0933211780106	0.0319627914807973
OS08T0191433-00	5313	5313	1.0406	0.0804068697359	1
OS07T0291100-02	930	369	0.6853	0.0420885226106	0.21104039845909
OS06T0640100-00	1587	1587	1.302	0.122369644514	0.999891037610181
OS06T0153100-01	1084	378	1.0706	0.14717727792	0.634246351596174
OS10T0467600-01	955	621	1.0968	0.133282497469	0.933905939305608
OS03T0802800-01	1290	300	1.1368	0.106592324123	0.22811072430653
OS10T0369500-01	3309	249	0.6186	-0.0368397355589	8.47906372170396e-05
OS03T0406900-01	1771	1392	1.1168	0.103657197148	0.998621819975759
OS04T0510000-01	532	306	0.6931	0.153319750229	0.73587574908887
OS03T0672400-01	2803	2316	1.1577	0.150225268066	0.999996633888007
OS09T0492900-00	648	552	1.2822	0.153343651176	0.965206372817576
OS09T0346900-01	1283	810	0.9743	0.101781798752	0.941357995378717
OS01T0348900-01	684	438	1.0464	0.12551227661	0.832152164547727
OS10T0474100-00	1845	1650	1.1917	0.134969280068	0.999893466316139
OS12T0609500-01	1149	840	1.2245	0.12757503181	0.982280850146341
OS03T0439900-01	1794	1221	1.1054	0.0889543844212	0.992279359217992
OS12T0558400-01	2002	798	0.9821	0.045970567163	0.504478120881141
OS05T0361000-00	1644	1644	1.2172	0.106421353986	0.999889186176967
OS07T0278400-00	1034	462	1.1176	0.106444220775	0.669521754734757
OS04T0270200-01	949	630	1.35	0.0865930488996	0.897307083671684
OS08T0170800-01	1837	1080	1.0519	0.0966496832817	0.975226931265955
OS03T0860050-01	643	246	0.8284	0.0353834210758	0.162978638699427
OS03T0360600-00	1200	906	1.2812	0.104198853041	0.983529133660142
OS01T0779201-00	231	231	1.229	0.0265493881155	0.362410439086363
OS09T0487100-01	2394	348	0.5201	0.048825587584	0.00666513135805651
OS02T0796600-01	1367	795	1.2489	0.0893241269865	0.923531465091375
OS07T0185432-00	1041	1041	1.034	0.11559110733	0.996126792457223
OS02T0640200-01	1304	810	0.9394	0.0862991325384	0.918925984273009
OS05T0500700-00	912	702	1.318	0.114525161293	0.96444368057721
OS03T0285900-01	1303	993	1.114	0.111228539692	0.9893358921668
OS10T0523100-02	1309	951	0.8479	0.0823061575984	0.968544219374974
OS07T0244300-01	1587	1212	0.8128	0.0719938401643	0.991097373044457
OS06T0275900-01	2790	2295	1.1691	0.127171444455	0.999994291754339
OS04T0513100-01	1960	1551	0.6859	0.0616519302838	0.998223118832011
OS08T0468300-00	375	375	0.8298	0.153621090199	0.890715313777045
OS05T0538900-01	966	348	0.7565	0.134443432553	0.518739988492508
OS06T0579100-01	2034	228	0.7215	-0.0730063857441	0.000868175286535083
OS04T0641000-01	4235	3759	0.8611	0.0619799773726	0.999999995955047
OS10T0524766-00	479	204	1.1445	0.0932289520428	0.423446303393971
OS02T0822500-03	3447	2475	0.6862	0.081038941537	0.999978822678265
OS04T0649700-03	2489	1368	1.1278	0.153896103528	0.996151410616037
OS06T0637800-01	470	132	0.8519	0.105715698844	0.281608881412413
OS05T0519500-02	3046	2667	0.9022	0.0907876929701	0.999998838858531
OS01T0867800-03	1070	642	1.195	0.13981764521	0.93998862086816
OS03T0851900-02	1485	1251	0.9271	0.0708450493581	0.995330841250175
OS05T0487100-00	579	579	1.024	0.10777769052	0.936372807418948
OS03T0206300-01	2429	369	1.1962	0.107385606714	0.0360806827304434
OS02T0510600-01	1470	972	1.1625	0.212525551211	0.996813208405501
OS01T0604700-01	1796	1065	0.5412	0.0697582653469	0.937859287326415
OS09T0438500-00	1233	1068	1.2218	0.169547429838	0.998368928123626
OS08T0114100-01	1202	786	1.2348	0.112279416006	0.960465042671992
OS03T0327751-00	474	474	0.7949	0.105274507958	0.8602631328438
OS12T0554500-00	2156	1833	0.9738	0.109990297037	0.999907627265548
OS04T0436300-01	2450	882	1.1721	0.0982302462626	0.672754695256816
OS02T0130800-00	829	822	1.0316	0.1370906724	0.990168662137172
OS11T0417132-01	2148	150	0.6815	-0.128982240137	0.000128232101272291
OS02T0515600-01	730	465	1.3346	0.102130865597	0.828948390525314
OS06T0590500-01	1131	927	1.2672	0.112487134693	0.989608075152983
OS03T0674300-01	1611	408	1.1014	0.111574460054	0.261832190830864
OS01T0241000-01	1545	1152	1.21	0.137703177169	0.997016233953037
OS11T0127600-01	1569	1080	1.0743	0.147696443397	0.994551600959437
OS01T0647850-01	3031	222	1.0051	0.0690566786954	0.00115479812663938
OS03T0190800-01	1596	1101	0.9265	0.0831689777483	0.983232227190493
OS01T0833200-01	979	564	1.2978	0.0939144047301	0.836072357571482
OS10T0135600-01	1659	1110	1.1617	0.083488215157	0.985487396215123
OS01T0846600-01	2434	2064	0.9313	0.0913862476952	0.999961999470728
OS01T0100100-01	2935	2109	0.9342	0.064573682818	0.999863882657077
OS09T0440300-01	1995	1530	0.9603	0.0924081378964	0.998947719985328
OS12T0178250-00	321	321	1.0508	0.126004982566	0.818967247152802
OS03T0762100-01	995	693	1.2096	0.190473595496	0.985717380444425
OS01T0323775-00	1630	1266	1.2944	0.106887446526	0.99776020475951
OS09T0322800-00	3695	2514	0.9959	0.0888084383094	0.99998180497258
OS02T0673500-01	2733	2379	0.865	0.0842391718738	0.999993105338107
OS06T0215600-02	1434	1125	1.3245	0.143093832508	0.997648250985112
OS05T0524800-00	663	663	1.2694	0.136638640641	0.980254193926478
OS01T0541600-01	1487	1182	0.9299	0.10765747895	0.995604750924141
OS05T0320500-00	565	564	1.2036	0.148454999948	0.969606960644836
OS02T0831400-01	1028	552	1.1109	0.0950364182391	0.779216929101291
OS01T0765600-01	1112	663	1.2352	0.127939019538	0.934495285384283
OS07T0509300-00	530	216	1.0399	0.0347635945019	0.192853593820637
OS05T0490500-01	963	651	0.8895	0.0611419580014	0.80946454286018
OS01T0224000-00	2418	2418	0.9764	0.0933937030308	0.999998175979314
OS12T0514300-01	628	399	1.2692	0.241065344734	0.973470673018676
OS06T0281300-01	2509	309	0.8574	0.0304374944256	0.00366720539702637
OS03T0441500-01	2474	2133	1.1822	0.129516535165	0.999990254911127
OS01T0739400-01	2422	1629	1.0297	0.0840960478762	0.998614565018907
OS01T0299200-00	1233	1233	1.0417	0.0706644878719	0.997306407484438
OS04T0286333-01	1921	213	1.0399	0.00912923375011	0.0054899388678189
OS01T0656200-01	1521	1212	1.2672	0.124941942238	0.997969200580439
OS03T0125900-01	1016	699	1.2264	0.16705342295	0.979103047003635
OS12T0132850-00	1709	285	1.1321	0.0766543717339	0.0543516021446639
OS10T0482700-00	1446	1446	1.2694	0.175144608645	0.999896093364165
OS10T0514700-00	1695	1269	1.2882	0.127545743117	0.998201214982864
OS09T0306566-00	1008	138	0.834	0.0128511614806	0.0223904794464411
OS02T0590400-03	1597	1323	1.2996	0.0916641460967	0.998326669634428
OS12T0182200-01	1829	1404	1.332	0.115738288295	0.999044843088308
OS11T0155900-00	594	411	1.2708	0.161951400589	0.918672501029626
OS04T0410250-00	279	279	1.283	0.123212297514	0.806605529910447
OS06T0728300-02	2694	456	1.0807	0.0883238086342	0.0258307840630949
OS08T0422600-00	1028	615	0.8902	0.110283605849	0.862955638400972
OS02T0700000-01	3588	2484	1.0133	0.0797059457401	0.999979195342575
OS02T0197200-01	1474	1161	0.9296	0.0964957443091	0.993868984549637
OS02T0732700-03	2837	2406	0.9971	0.0583981271229	0.999990250865724
OS06T0498500-01	2832	2541	1.0327	0.0890130396889	0.999998192526849
OS06T0701700-01	1861	1593	0.9632	0.0713701425852	0.999348235890977
OS04T0247700-00	826	822	0.7375	-0.00107482979935	0.878098476941324
OS12T0128450-00	1848	1845	0.8812	0.0906108045398	0.99993882201352
OS01T0198200-03	1215	996	0.774	0.0696156956419	0.976701863507358
OS07T0242900-00	1266	1266	1.2468	0.149782994185	0.999527312879803
OS04T0548100-01	3202	2418	0.8317	0.0633132032784	0.999977523239043
OS08T0245200-01	2065	1695	1.3098	0.137792414237	0.999894148278629
OS05T0455900-01	4242	2625	0.923	0.0865044197005	0.999970330586482
OS11T0234001-01	459	108	0.7928	-0.06155405706	0.01734129077502
OS02T0164600-01	2364	1431	1.0111	0.119915803461	0.99660403637103
OS04T0460600-01	1546	561	1.2882	0.0965338599934	0.573103721487787
OS08T0388300-01	3531	2925	0.8714	0.0673229472501	0.999999328056332
OS03T0117100-02	1003	714	1.1053	0.101810821616	0.940987089747231
OS07T0592600-01	2263	1818	1.3274	0.104653421642	0.999893314301244
OS10T0563200-01	2296	1713	1.0845	0.153670725855	0.999852121193116
OS04T0543033-00	440	177	1.2698	0.00396644329163	0.13500240582789
OS03T0248000-03	2024	1776	0.6314	0.0239313205033	0.999350341481345
OS01T0723500-00	1209	1209	1.2804	0.11781535751	0.998890757581603
OS01T0912850-00	813	813	0.9794	0.141786699558	0.990132807194228
OS10T0536900-00	1005	816	1.1875	0.136190790195	0.986251204129102
OS11T0687900-01	2325	1416	0.9276	0.10391232378	0.995026576263053
OS08T0562600-03	1774	876	1.3064	0.0935075824788	0.910403723529904
OS07T0596950-01	2431	162	0.7463	0.0228525843152	0.00104187348251314
OS02T0598900-01	1296	1134	1.1001	0.0816203490926	0.994454962027517
OS04T0266900-01	2557	2145	1.0815	0.107956335731	0.999982919796521
OS04T0684900-01	1099	870	1.3274	0.110153953101	0.98488732890606
OS08T0539100-01	1854	1275	0.5861	0.0438325200293	0.98027760309691
OS03T0747400-00	870	864	1.0185	0.125191663734	0.990483659052937
OS03T0126000-01	1602	1188	1.3298	0.125447534452	0.997193918828082
OS06T0227500-00	324	324	1.2668	0.151060456671	0.89626437192398
OS11T0272800-01	383	57	0.511	-0.018008531323	0.0221191293530282
OS07T0508700-00	312	273	1.2488	0.175623086961	0.897460881724568
OS10T0490666-00	651	651	1.1762	0.147596232731	0.980862464546589
OS06T0522100-00	399	399	1.1993	0.115647061549	0.872901613940938
OS02T0233566-01	3414	222	0.8758	0.0540726430262	0.000319479905409444
OS10T0495416-00	1383	342	1.2404	0.0923778865438	0.2240981676692
OS01T0655250-00	726	726	0.9215	0.160397328201	0.987425191737755
OS12T0431100-01	1620	1200	1.2817	0.11606688207	0.996744088774059
OS01T0182500-00	1063	609	1.1107	0.114916688691	0.879745611834847
OS05T0503100-00	1066	915	0.9102	0.164941642942	0.994426980386532
OS02T0556050-00	1216	432	1.2078	0.143089710642	0.676769917639205
OS02T0608500-01	1855	1509	0.982	0.0902271259926	0.999086447792022
OS06T0158000-01	2173	1848	0.9354	0.091573521649	0.999879199941298
OS12T0615200-01	2969	282	0.6633	0.072519173728	0.00170025936579238
OS05T0555300-02	761	558	1.1119	0.131747061197	0.92931966269616
OS06T0130800-01	1046	723	1.2538	0.191365328815	0.988072762831851
OS08T0525600-01	2099	1743	1.1433	0.138828481604	0.999911591569897
OS01T0658900-01	1545	1083	1.0281	0.130104260084	0.992923658359449
OS01T0620400-01	543	261	0.8306	-0.056686481066	0.0544228830057573
OS08T0180400-00	240	240	1.143	0.196710713761	0.911555789688243
OS12T0217800-01	712	210	1.1145	0.140363044778	0.492502428464875
OS06T0683100-01	1274	1104	1.2768	0.140069198334	0.997893995579371
OS03T0659350-01	854	99	0.7043	-0.148706274543	0.00132064284399358
OS03T0388100-01	978	555	0.8242	0.194462536059	0.945273549496719
OS04T0564600-02	730	240	1.2476	0.149858405761	0.613165677757301
OS07T0499800-01	2623	2259	0.7226	0.0864534354677	0.999984305232939
OS01T0871200-04	2151	1569	1.0235	0.100802449492	0.999097799255456
OS04T0425800-00	1415	279	1.0251	0.0602024569329	0.0698421175970166
